,Intensidad,Magnitud
4884,2.4,3.7
4885,2.9,3.2
4886,2.9,2.99
4887,2.9,2.57
4888,3.4,3.64
4889,3.4,3.1
4890,3.4,3.41
4891,3.4,3.2
4892,3.4,3.79
4893,3.4,3.61
4894,3.4,2.67
4895,3.4,2.62
4896,3.4,2.87
4897,3.4,3.07
4898,3.4,3.19
4899,3.4,2.93
4900,3.4,3.52
4901,3.4,3.45
4902,3.4,2.68
4903,3.4,2.64
4904,3.4,3.39
4905,3.4,3.41
4906,3.4,3.19
4907,3.4,2.68
4908,3.4,3.4
4909,3.4,3.3
4910,3.4,4.3
4911,3.4,3.0
4912,3.4,3.0
4913,3.4,2.8
4914,4.3,3.17
4915,4.3,4.55
4916,4.3,3.8
4917,4.3,3.65
4918,4.3,3.04
4919,4.3,4.7
4920,4.8,4.34
4921,4.8,3.66
4922,4.8,3.97
4923,5.3,4.7
4924,5.3,3.31
4925,2.8,2.6
4926,3.3,2.96
4927,3.3,3.32
4928,3.3,3.08
4929,3.8,2.68
4930,3.8,3.52
4931,3.8,2.9
4932,3.8,4.06
4933,3.8,2.9
4934,3.8,3.76
4935,3.8,3.89
4936,3.8,3.13
4937,3.8,3.24
4938,3.8,3.77
4939,3.8,3.41
4940,3.8,2.88
4941,3.8,2.93
4942,3.8,2.8
4943,3.8,2.8
4944,3.8,4.2
4945,4.1,3.57
4946,4.1,3.99
4947,4.1,3.57
4948,4.1,2.95
4949,4.1,2.5
4950,4.1,3.2
4951,4.6,4.24
4952,4.6,3.35
4953,4.6,3.38
4954,4.6,3.41
4955,4.6,3.3
4956,4.6,3.76
4957,4.6,3.4
4958,2.2,2.83
4959,2.2,2.5
4960,2.2,2.77
4961,2.2,2.54
4962,2.2,2.72
4963,2.2,2.53
4964,2.2,2.63
4965,2.2,2.62
4966,2.2,2.9
4967,2.2,2.57
4968,2.2,2.62
4969,2.2,3.06
4970,2.2,3.5
4971,2.2,2.54
4972,2.2,3.28
4973,2.2,2.65
4974,2.2,2.96
4975,2.2,2.95
4976,2.2,3.05
4977,2.2,2.93
4978,2.2,2.58
4979,2.2,2.62
4980,2.2,2.79
4981,2.2,2.57
4982,2.2,2.51
4983,2.2,2.57
4984,2.2,2.68
4985,2.2,2.6
4986,2.2,2.77
4987,2.2,2.79
4988,2.2,3.26
4989,2.2,2.57
4990,2.2,2.94
4991,2.2,3.07
4992,2.2,2.87
4993,2.2,3.33
4994,2.2,2.78
4995,2.2,2.59
4996,2.2,2.86
4997,2.2,2.56
4998,2.2,3.09
4999,2.2,2.54
5000,2.2,3.19
5001,2.2,2.82
5002,2.2,2.88
5003,2.2,2.61
5004,2.2,2.9
5005,2.2,3.4
5006,2.2,2.6
5007,2.2,2.9
5008,2.2,3.5
5009,2.2,3.5
5010,2.2,3.4
5011,2.2,2.6
5012,2.2,2.9
5013,2.2,3.0
5014,2.2,2.9
5015,2.2,3.3
5016,2.2,2.5
5017,2.2,2.6
5018,2.2,3.7
5019,2.2,2.7
5020,2.2,3.0
5021,2.2,3.9
5022,2.2,2.7
5023,2.2,3.0
5024,2.2,3.4
5025,2.2,3.5
5026,2.2,2.9
5027,2.2,2.7
5028,2.2,3.5
5029,2.2,2.9
5030,2.2,2.9
5031,2.2,3.0
5032,2.2,2.6
5033,2.2,2.5
5034,2.2,3.3
5035,2.2,2.8
5036,2.2,2.86
5037,2.7,2.84
5038,2.7,3.49
5039,2.7,2.98
5040,2.7,2.88
5041,2.7,2.8
5042,2.7,2.72
5043,2.7,2.96
5044,2.7,3.0
5045,2.7,2.62
5046,2.7,2.53
5047,2.7,2.57
5048,2.7,2.5
5049,2.7,2.73
5050,2.7,2.87
5051,2.7,2.93
5052,2.7,3.29
5053,2.7,2.6
5054,2.7,2.65
5055,2.7,2.55
5056,2.7,2.61
5057,2.7,3.16
5058,2.7,3.28
5059,2.7,2.52
5060,2.7,2.88
5061,2.7,2.67
5062,2.7,2.69
5063,2.7,3.5
5064,2.7,3.5
5065,2.7,3.6
5066,2.7,2.8
5067,2.7,2.9
5068,2.7,3.2
5069,2.7,2.9
5070,2.7,3.4
5071,2.7,2.6
5072,2.7,3.04
5073,2.7,4.26
5074,3.2,3.1
5075,3.2,3.1
5076,2.1,2.62
5077,2.1,2.6
5078,3.1,3.05
5079,3.1,2.52
5080,3.1,3.26
5081,3.1,3.14
5082,3.1,3.23
5083,3.1,3.55
5084,3.1,2.55
5085,3.1,3.29
5086,3.1,2.61
5087,3.1,2.69
5088,3.1,2.76
5089,3.1,2.55
5090,3.1,2.84
5091,3.1,2.76
5092,3.1,2.96
5093,3.1,3.09
5094,3.1,2.72
5095,3.1,2.5
5096,3.1,2.78
5097,3.1,2.91
5098,3.1,3.43
5099,3.1,2.9
5100,3.1,3.2
5101,3.1,3.4
5102,3.1,2.8
5103,3.1,2.8
5104,3.1,3.8
5105,3.1,2.6
5106,3.1,2.5
5107,3.6,3.29
5108,3.6,4.37
5109,4.2,4.45
5110,4.2,3.9
5111,5.2,4.31
5112,5.7,6.0
5113,2.0,4.4
5114,2.0,3.2
5115,2.0,3.2
5116,2.0,4.0
5117,2.0,4.7
5118,2.0,4.2
5119,2.0,5.4
5120,2.0,5.3
5121,2.0,5.4
5122,2.0,5.8
5123,2.0,4.1
5124,2.0,3.5
5125,2.0,2.9
5126,2.0,3.1
5127,2.5,4.0
5128,3.0,3.11
5129,4.0,5.0
5130,6.0,4.39
5131,1.0,3.9
5132,1.0,3.9
5133,1.0,5.2
5134,1.0,4.4
5135,1.0,5.1
5136,1.0,2.6
5137,1.0,2.5300000000000002
5138,1.0,5.2
5139,1.0,3.2
5140,1.0,4.0
5141,1.0,4.8
5142,1.0,4.3
5143,1.0,3.3
5144,1.0,2.7
5145,1.0,3.0
5146,1.0,2.9
5147,1.0,3.2
5148,1.0,3.0
5149,1.0,4.1
5150,2.9,2.7
5151,2.9,4.2
5152,3.4,5.2
5153,3.4,5.5
5154,3.4,3.7
5155,3.4,5.1
5156,3.4,3.8
5157,3.4,4.8
5158,3.4,2.65
5159,3.4,4.0
5160,3.4,3.3
5161,3.4,3.1
5162,4.8,4.2
5163,3.3,3.1
5164,3.8,2.84
5165,3.8,4.6
5166,3.8,2.61
5167,3.8,3.22
5168,3.8,4.0
5169,3.8,4.4
5170,3.8,3.7
5171,4.1,3.3
5172,4.1,4.4
5173,2.2,5.5
5174,2.2,4.0
5175,2.2,4.1
5176,2.2,3.3
5177,2.2,3.9
5178,2.2,2.65
5179,2.2,4.2
5180,2.2,3.8
5181,2.2,3.1
5182,2.2,4.0
5183,2.2,4.1
5184,2.2,3.3
5185,2.2,2.7
5186,2.2,4.5
5187,2.2,4.3
5188,2.2,4.2
5189,2.2,3.2
5190,2.2,2.82
5191,2.2,3.0
5192,2.2,2.56
5193,2.2,3.9
5194,2.7,5.8
5195,2.7,4.1
5196,2.7,4.0
5197,2.7,3.4
5198,2.7,3.2
5199,2.7,4.1
5200,2.7,3.2
5201,2.7,4.4
5202,2.7,5.6
5203,2.7,3.5
5204,2.7,5.0
5205,2.7,4.0
5206,2.7,3.0300000000000002
5207,2.1,5.1
5208,3.1,4.5
5209,3.1,3.4
5210,3.1,4.4
5211,3.1,5.1
5212,3.1,4.2
5213,3.1,3.2
5214,3.1,5.5
5215,3.1,4.5
5216,3.1,2.74
5217,2.7,3.3
5218,4.2,3.1
5219,4.2,2.66
5220,2.0,2.9
5221,2.0,2.8
5222,2.0,2.63
5223,2.0,3.4
5224,1.0,2.6
5225,1.0,2.5
5226,1.0,3.1
5227,3.4,2.5
5228,4.1,3.0
5229,2.2,2.5
5230,2.7,2.7
5231,4.3,3.9
5232,4.8,3.9
5233,5.8,3.9
5234,3.8,2.54
5235,2.0,2.51
5236,2.0,2.5
5237,2.0,2.85
5238,2.0,2.69
5239,2.0,2.6
5240,2.0,3.13
5241,2.0,2.9
5242,3.5,3.93
5243,3.5,3.2
5244,4.0,2.5
5245,1.0,3.3
5246,1.0,2.91
5247,1.0,2.93
5248,1.0,3.14
5249,1.0,2.52
5250,1.0,3.03
5251,1.0,3.22
5252,1.0,3.06
5253,2.4,2.9
5254,2.9,2.7
5255,3.4,2.99
5256,3.4,2.8
5257,3.4,3.2
5258,3.4,2.9
5259,3.4,3.72
5260,4.3,3.4
5261,3.3,3.8
5262,3.3,3.63
5263,3.8,2.5
5264,3.8,3.6
5265,3.8,3.3
5266,4.1,3.1
5267,4.6,3.7
5268,4.6,4.22
5269,2.2,2.6
5270,2.2,2.6
5271,2.2,2.89
5272,2.2,2.85
5273,2.2,2.52
5274,2.7,3.0
5275,2.7,3.33
5276,2.7,2.63
5277,2.7,3.0
5278,3.1,3.13
5279,3.1,3.1
5280,2.0,2.8
5281,5.5,3.7
5282,2.9,3.3
5283,3.4,2.7
5284,3.4,3.3
5285,3.4,2.8
5286,3.4,3.6
5287,3.3,3.8
5288,3.8,3.8
5289,3.8,3.7
5290,4.1,3.6
5291,2.2,3.1
5292,2.2,2.56
5293,2.7,2.9
5294,2.7,2.7
5295,2.7,2.82
5296,3.2,3.3
5297,2.6,3.4
5298,3.1,3.0
5299,3.1,2.8
5300,4.2,2.7
5301,4.0,3.14
5302,3.4,2.5
5303,4.3,2.93
5304,3.8,2.75
5305,4.1,2.7
5306,2.2,2.73
5307,2.7,2.59
5308,3.1,2.81
5309,3.6,2.64
5310,2.0,2.6
5311,3.0,2.8
5312,3.0,2.9
5313,3.5,2.9
5314,3.5,3.6
5315,3.5,3.4
5316,4.5,2.5
5317,5.0,3.9
5318,1.0,2.7
5319,2.9,2.8
5320,3.4,3.1
5321,3.4,3.76
5322,3.9,2.6
5323,3.8,2.6
5324,3.8,2.5
5325,4.1,3.8
5326,4.1,2.5
5327,4.1,2.5
5328,4.1,2.5
5329,4.1,3.2
5330,4.1,3.1
5331,4.6,3.0
5332,2.2,2.7
5333,3.7,3.6
5334,4.4,4.3
5335,3.1,3.2
5336,3.1,2.8
5337,3.6,3.5
5338,4.2,4.1
5339,5.2,3.7
5340,3.4,2.57
5341,4.1,2.52
5342,2.7,2.54
5343,4.3,2.51
5344,4.1,3.03
5345,2.2,2.64
5346,2.7,2.52
5347,3.8,2.6
5348,3.1,2.6
5349,3.4,2.5
5350,2.0,2.57
5351,2.0,2.59
5352,5.0,2.84
5353,5.5,2.81
5354,4.3,3.16
5355,4.8,3.12
5356,4.8,2.53
5357,3.8,2.79
5358,4.1,2.71
5359,4.1,2.59
5360,2.2,2.59
5361,2.2,2.56
5362,5.4,4.0
5363,3.1,2.64
5364,4.5,3.8
5365,3.4,3.4
5366,4.1,2.9
5367,4.6,3.1
5368,3.1,2.7
5369,3.4,2.8
5370,5.3,3.8
5371,4.1,2.6
5372,4.1,2.5
5373,4.9,3.6
5374,4.7,2.6
5375,2.0,2.77
5376,2.0,2.68
5377,2.0,2.66
5378,2.0,2.9
5379,2.0,2.52
5380,2.0,2.71
5381,2.0,2.61
5382,2.0,2.76
5383,2.0,3.16
5384,2.5,2.55
5385,3.5,2.56
5386,3.5,3.19
5387,4.5,3.29
5388,4.5,2.67
5389,4.5,3.24
5390,5.0,3.19
5391,5.0,2.93
5392,1.0,2.79
5393,1.0,2.96
5394,1.0,2.71
5395,1.0,2.8
5396,1.0,2.7
5397,1.0,3.14
5398,1.0,2.6
5399,1.0,2.71
5400,3.4,2.65
5401,3.4,3.03
5402,3.4,2.79
5403,3.4,2.52
5404,3.4,2.52
5405,3.4,3.12
5406,3.4,3.34
5407,3.4,3.09
5408,3.4,2.77
5409,3.4,2.61
5410,3.4,3.12
5411,3.4,2.61
5412,3.4,2.76
5413,3.4,2.71
5414,3.4,2.68
5415,3.4,2.56
5416,3.9,3.14
5417,4.3,3.04
5418,4.3,2.6
5419,4.3,2.91
5420,4.3,2.84
5421,5.3,2.8
5422,5.8,2.92
5423,6.3,4.5
5424,3.8,2.5
5425,3.8,2.9
5426,3.8,2.72
5427,3.8,2.63
5428,3.8,2.88
5429,3.8,2.73
5430,3.8,2.54
5431,3.8,2.51
5432,4.1,2.81
5433,4.1,3.07
5434,4.1,3.14
5435,4.1,3.28
5436,4.1,3.21
5437,4.1,3.42
5438,4.1,2.78
5439,4.1,2.69
5440,4.1,2.79
5441,4.1,3.05
5442,4.6,2.69
5443,4.6,2.62
5444,4.6,2.64
5445,4.6,2.87
5446,4.6,2.7
5447,4.6,2.54
5448,4.6,2.74
5449,5.6,2.83
5450,6.6,3.8
5451,2.2,2.56
5452,2.2,2.59
5453,2.2,2.86
5454,2.2,2.68
5455,2.2,2.61
5456,2.2,2.6
5457,2.2,2.53
5458,2.2,2.59
5459,2.2,2.5
5460,2.2,2.82
5461,2.2,2.63
5462,2.7,2.7
5463,2.7,2.64
5464,2.7,2.74
5465,2.7,2.61
5466,2.7,3.01
5467,2.7,2.51
5468,2.7,2.84
5469,2.7,2.6
5470,3.2,3.15
5471,3.7,3.11
5472,3.7,2.98
5473,4.9,2.9
5474,4.9,2.51
5475,5.4,3.73
5476,3.1,2.65
5477,3.1,2.64
5478,3.1,3.0
5479,3.1,2.5
5480,3.1,3.04
5481,3.1,2.67
5482,3.1,2.6
5483,3.1,2.79
5484,3.1,2.53
5485,3.1,2.54
5486,3.1,3.08
5487,3.1,2.65
5488,3.1,2.8
5489,3.1,2.96
5490,3.1,3.61
5491,3.1,2.98
5492,3.1,3.4
5493,3.1,2.75
5494,3.6,2.92
5495,4.2,2.62
5496,4.2,3.53
5497,4.2,2.57
5498,4.2,2.75
5499,4.2,3.36
5500,4.2,3.24
5501,4.7,3.55
5502,4.7,4.0
5503,3.4,2.71
5504,4.3,2.56
5505,4.3,2.57
5506,4.1,2.76
5507,4.1,2.59
5508,4.1,2.56
5509,3.1,2.55
5510,3.7,3.0
5511,2.0,4.3
5512,4.5,3.21
5513,5.0,2.61
5514,3.4,2.66
5515,3.4,2.62
5516,3.9,3.19
5517,4.3,2.72
5518,3.8,2.78
5519,3.8,2.51
5520,3.8,2.83
5521,4.1,2.51
5522,4.1,2.5
5523,4.1,2.72
5524,5.6,2.94
5525,2.2,2.57
5526,2.2,2.5
5527,2.7,2.64
5528,3.7,2.73
5529,3.1,2.55
5530,3.1,2.58
5531,3.1,2.78
5532,3.1,2.77
5533,4.2,3.28
5534,0.0,2.78
5535,0.0,2.52
5536,0.0,3.18
5537,0.0,2.59
5538,0.0,2.78
5539,0.0,2.65
5540,0.0,2.53
5541,0.0,2.66
5542,0.0,2.73
5543,2.0,2.73
5544,2.0,2.61
5545,2.0,2.5
5546,2.0,2.6
5547,2.0,2.53
5548,2.0,2.52
5549,2.0,2.56
5550,2.0,2.68
5551,2.0,2.8
5552,2.0,3.0
5553,2.0,2.66
5554,2.0,2.51
5555,2.0,2.53
5556,2.0,2.62
5557,2.0,2.86
5558,2.0,2.86
5559,2.0,2.78
5560,2.0,2.71
5561,2.0,2.58
5562,2.0,2.5
5563,2.0,2.71
5564,2.0,2.9
5565,2.0,2.82
5566,2.0,2.54
5567,2.0,2.65
5568,2.0,2.61
5569,2.0,2.82
5570,2.0,2.63
5571,2.0,3.01
5572,2.0,2.94
5573,2.0,2.5
5574,2.0,2.58
5575,2.0,2.86
5576,2.0,2.58
5577,2.0,2.56
5578,2.0,2.92
5579,2.0,2.57
5580,2.0,3.17
5581,2.0,2.71
5582,2.0,2.65
5583,2.0,2.82
5584,2.0,2.73
5585,2.0,2.63
5586,2.0,3.0
5587,2.0,2.89
5588,2.0,2.63
5589,2.0,2.51
5590,2.0,2.73
5591,2.0,2.89
5592,2.0,2.63
5593,2.0,2.65
5594,2.0,2.91
5595,2.0,2.83
5596,2.0,2.93
5597,2.0,2.57
5598,2.0,2.76
5599,2.0,3.26
5600,2.0,2.62
5601,2.0,2.82
5602,2.0,2.9
5603,2.0,2.73
5604,2.0,2.52
5605,2.0,3.7
5606,2.0,2.7
5607,2.0,2.88
5608,2.0,2.7
5609,2.0,2.65
5610,2.0,2.97
5611,2.0,4.11
5612,2.0,3.3
5613,2.0,2.64
5614,2.0,2.74
5615,2.0,2.64
5616,2.0,2.54
5617,2.0,3.08
5618,2.0,3.32
5619,2.0,2.57
5620,2.0,2.73
5621,2.0,2.78
5622,2.0,2.52
5623,2.0,2.75
5624,2.0,2.69
5625,2.0,3.13
5626,2.0,2.7
5627,2.0,2.59
5628,2.0,2.62
5629,2.0,3.58
5630,2.0,2.76
5631,2.0,2.77
5632,2.0,2.98
5633,2.0,2.64
5634,2.0,2.73
5635,2.0,2.65
5636,2.0,3.12
5637,2.0,3.08
5638,2.0,2.6
5639,2.0,2.81
5640,2.0,2.66
5641,2.0,2.62
5642,2.0,2.83
5643,2.0,2.6
5644,2.0,2.53
5645,2.0,2.53
5646,2.0,2.69
5647,2.0,2.85
5648,2.0,2.81
5649,2.0,2.56
5650,2.0,2.55
5651,2.0,2.68
5652,2.0,2.78
5653,2.0,2.59
5654,2.0,2.52
5655,2.0,3.01
5656,2.0,2.51
5657,2.0,2.9
5658,2.0,2.9
5659,2.0,2.55
5660,2.0,2.81
5661,2.0,2.7
5662,2.0,2.82
5663,2.0,2.91
5664,2.0,2.57
5665,2.0,3.01
5666,2.0,2.51
5667,2.0,2.7
5668,2.0,2.5
5669,2.0,2.77
5670,2.0,2.82
5671,2.0,2.58
5672,2.0,2.89
5673,2.0,2.8
5674,2.0,2.84
5675,2.0,2.56
5676,2.0,2.85
5677,2.0,2.62
5678,2.0,2.52
5679,2.0,2.72
5680,2.0,2.9
5681,2.0,2.5
5682,2.0,2.8
5683,2.0,3.24
5684,2.0,2.6
5685,2.0,2.79
5686,2.0,2.73
5687,2.0,2.67
5688,2.0,2.78
5689,2.0,2.57
5690,2.0,2.91
5691,2.0,2.79
5692,2.0,3.04
5693,2.0,2.72
5694,2.0,2.98
5695,2.0,2.51
5696,2.0,2.56
5697,2.0,2.79
5698,2.0,2.64
5699,2.0,2.73
5700,2.0,2.88
5701,2.0,2.93
5702,2.0,2.9
5703,2.0,3.54
5704,2.0,2.8
5705,2.0,2.79
5706,2.0,2.96
5707,2.0,2.68
5708,2.0,2.92
5709,2.0,2.65
5710,2.0,2.67
5711,2.0,2.52
5712,2.0,3.07
5713,2.0,2.69
5714,2.0,3.07
5715,2.0,2.6
5716,2.0,2.88
5717,2.0,2.59
5718,2.0,2.79
5719,2.0,2.84
5720,2.0,2.87
5721,2.0,2.58
5722,2.0,2.74
5723,2.0,2.52
5724,2.0,3.02
5725,2.0,2.81
5726,2.0,2.59
5727,2.0,2.66
5728,2.0,2.9
5729,2.0,2.79
5730,2.5,2.67
5731,2.5,2.61
5732,2.5,2.64
5733,2.5,2.54
5734,2.5,2.77
5735,2.5,2.99
5736,2.5,2.63
5737,2.5,2.77
5738,2.5,2.78
5739,2.5,3.08
5740,2.5,2.84
5741,2.5,2.73
5742,2.5,2.51
5743,2.5,2.85
5744,2.5,2.95
5745,3.0,3.54
5746,3.0,2.53
5747,3.0,2.84
5748,3.0,3.24
5749,3.0,3.19
5750,3.0,2.81
5751,3.0,3.05
5752,3.0,2.9
5753,3.0,2.69
5754,3.0,2.59
5755,3.0,3.0
5756,3.0,2.83
5757,3.5,2.97
5758,3.5,3.55
5759,3.5,3.91
5760,3.5,3.38
5761,3.5,2.83
5762,3.5,3.98
5763,3.5,3.02
5764,4.0,3.26
5765,4.0,3.82
5766,4.0,3.01
5767,4.0,3.5
5768,4.0,2.99
5769,4.0,3.16
5770,4.0,3.4
5771,4.5,2.84
5772,4.5,2.72
5773,4.5,3.14
5774,4.5,2.89
5775,4.5,2.64
5776,4.5,3.48
5777,4.5,2.79
5778,4.5,4.28
5779,4.5,4.19
5780,4.5,4.15
5781,5.0,3.26
5782,5.0,5.06
5783,5.0,3.07
5784,5.0,4.84
5785,5.0,3.16
5786,5.0,4.41
5787,5.5,3.22
5788,6.0,2.98
5789,7.0,4.33
5790,1.0,2.72
5791,1.0,2.6
5792,1.0,2.5
5793,1.0,2.66
5794,1.0,2.78
5795,1.0,2.69
5796,1.0,2.51
5797,1.0,2.55
5798,1.0,2.81
5799,1.0,2.6
5800,1.0,2.59
5801,1.0,2.89
5802,1.0,2.95
5803,1.0,2.77
5804,1.0,3.93
5805,1.0,2.59
5806,1.0,2.79
5807,1.0,2.72
5808,1.0,2.54
5809,1.0,2.75
5810,1.0,2.65
5811,1.0,2.59
5812,1.0,2.88
5813,1.0,2.9
5814,1.0,5.65
5815,1.0,2.69
5816,1.0,3.93
5817,1.0,2.5
5818,1.0,2.89
5819,1.0,2.53
5820,1.0,2.6
5821,1.0,2.54
5822,1.0,2.55
5823,1.0,2.59
5824,1.0,2.68
5825,1.0,3.3
5826,1.0,2.81
5827,1.0,2.95
5828,1.0,2.65
5829,1.0,2.54
5830,1.0,2.67
5831,1.0,2.57
5832,1.0,2.54
5833,1.0,2.52
5834,1.0,3.0
5835,1.0,2.54
5836,1.0,2.88
5837,1.0,2.63
5838,1.0,2.78
5839,1.0,2.73
5840,1.0,2.73
5841,1.0,2.87
5842,1.0,2.76
5843,1.0,3.0
5844,1.0,2.56
5845,1.0,2.85
5846,1.0,2.88
5847,1.0,3.09
5848,1.0,2.94
5849,1.0,2.88
5850,1.0,3.07
5851,1.0,2.77
5852,1.0,2.84
5853,1.0,2.92
5854,1.0,2.5
5855,1.0,2.82
5856,1.0,2.59
5857,1.0,2.7
5858,2.4,2.61
5859,2.4,2.64
5860,2.4,2.54
5861,2.4,2.89
5862,2.9,2.56
5863,2.9,2.99
5864,2.9,2.64
5865,2.9,2.82
5866,2.9,2.72
5867,2.9,2.88
5868,2.9,2.71
5869,2.9,2.53
5870,2.9,3.17
5871,2.9,2.59
5872,2.9,3.84
5873,2.9,2.88
5874,2.9,2.69
5875,2.9,2.92
5876,2.9,2.84
5877,2.9,2.94
5878,2.9,2.73
5879,2.9,2.69
5880,2.9,2.69
5881,2.9,2.68
5882,2.9,3.06
5883,2.9,2.8
5884,2.9,2.86
5885,3.4,2.92
5886,3.4,2.51
5887,3.4,3.27
5888,3.4,3.68
5889,3.4,3.05
5890,3.4,3.18
5891,3.4,2.53
5892,3.4,3.17
5893,3.4,2.59
5894,3.4,2.75
5895,3.4,3.38
5896,3.4,3.09
5897,3.4,2.79
5898,3.4,2.55
5899,3.4,3.1
5900,3.4,3.33
5901,3.4,3.06
5902,3.4,2.56
5903,3.4,2.65
5904,3.4,3.98
5905,3.4,2.63
5906,3.4,2.84
5907,3.4,2.5
5908,3.4,2.61
5909,3.4,2.78
5910,3.4,3.35
5911,3.4,3.47
5912,3.4,3.27
5913,3.4,2.6
5914,3.4,3.09
5915,3.4,2.91
5916,3.4,2.93
5917,3.4,3.79
5918,3.4,2.59
5919,3.4,2.83
5920,3.4,3.19
5921,3.4,3.23
5922,3.4,3.34
5923,3.4,3.33
5924,3.4,2.93
5925,3.4,3.84
5926,3.4,2.74
5927,3.4,3.62
5928,3.4,2.69
5929,3.4,3.24
5930,3.4,2.5
5931,3.4,2.57
5932,3.4,2.72
5933,3.4,3.72
5934,3.4,2.94
5935,3.4,2.62
5936,3.4,3.53
5937,3.4,2.68
5938,3.4,2.71
5939,3.4,2.97
5940,3.4,2.55
5941,3.4,3.54
5942,3.4,2.5
5943,3.4,3.4
5944,3.4,2.95
5945,3.4,3.53
5946,3.4,2.85
5947,3.4,2.58
5948,3.4,3.6
5949,3.4,2.56
5950,3.4,3.01
5951,3.4,3.91
5952,3.4,3.27
5953,3.4,3.49
5954,3.4,3.7
5955,3.4,2.76
5956,3.4,2.92
5957,3.4,3.49
5958,3.4,3.66
5959,3.4,3.42
5960,3.4,2.88
5961,3.4,3.02
5962,3.4,3.75
5963,3.4,2.83
5964,3.4,2.52
5965,3.4,2.61
5966,3.4,2.89
5967,3.4,2.95
5968,3.4,2.5
5969,3.4,2.82
5970,3.4,2.71
5971,3.4,3.56
5972,3.4,3.04
5973,3.4,2.58
5974,3.4,2.83
5975,3.4,2.82
5976,3.4,2.53
5977,3.4,3.45
5978,3.4,2.78
5979,3.4,3.01
5980,3.4,3.67
5981,3.4,2.71
5982,3.4,3.19
5983,3.4,3.26
5984,3.4,2.61
5985,3.4,3.69
5986,3.4,3.35
5987,3.4,2.53
5988,3.4,2.61
5989,3.4,2.68
5990,3.4,2.95
5991,3.4,2.76
5992,3.4,3.29
5993,3.4,3.15
5994,3.4,2.97
5995,3.4,3.14
5996,3.4,3.22
5997,3.4,2.83
5998,3.4,2.68
5999,3.4,2.52
6000,3.4,2.77
6001,3.4,2.82
6002,3.4,3.34
6003,3.4,3.24
6004,3.4,2.88
6005,3.4,2.75
6006,3.4,3.61
6007,3.4,2.72
6008,3.4,4.47
6009,3.4,3.76
6010,3.4,2.91
6011,3.4,2.53
6012,3.4,2.87
6013,3.4,3.79
6014,3.4,3.2
6015,3.4,3.5
6016,3.4,3.02
6017,3.4,3.14
6018,3.4,3.14
6019,3.4,2.75
6020,3.4,3.22
6021,3.4,2.55
6022,3.4,2.65
6023,3.4,3.16
6024,3.4,2.94
6025,3.4,2.57
6026,3.4,2.79
6027,3.4,3.38
6028,3.4,3.09
6029,3.4,3.21
6030,3.4,2.76
6031,3.4,2.6
6032,3.4,2.55
6033,3.4,2.96
6034,3.4,2.69
6035,3.4,2.69
6036,3.9,3.06
